text,label
17243001799000 yeah yeah yeah  and its gonna work out  im gonna be able to pay for it im gonna go i mean ill have a little debt in the end  but i dont care,Ses05M_impro07_M040
17364001758500 wow are you so excited,Ses05M_impro07_F041
17906881797402 right,Ses05M_impro07_FXX2
17991001840100 its just you know a dream come true  how could you not be excited about a dream come true,Ses05M_impro07_M041
18345001884300 youre gonna be so busy too youre going to have to work so hard,Ses05M_impro07_F042
18555001874900 oh i know i know,Ses05M_impro07_M042
18756001923900 but im so looking forward to being so busy you know what i mean  its the kind of busy youve got to love right,Ses05M_impro07_M043
18946911905432 oh good,Ses05M_impro07_FXX3
19184001933900 oh totally,Ses05M_impro07_F043
19244001980700 because youre doing something you love  thats the kind of busy you want  i want to be able to do that for the rest of my life  be that kind of busy,Ses05M_impro07_M044
19761002014300 all right  wow  so exciting,Ses05M_impro07_F044
20048002053900 i had to tell you right away  i knew youd be excited,Ses05M_impro07_M045
20563002070500 well have fun,Ses05M_impro07_M046
20671002092800 yeah  well have so much fun,Ses05M_impro07_F045
20860002121100 great  okay,Ses05M_impro07_M047
21167002133300 cool,Ses05M_impro07_F046
00272770053600 dsl extreme can i help you,Ses05M_impro08_M000
00445000312000 hi i need i need some help  ive been transferred to like eight different departments and ive told my problem to every single department and then they just send me to another one and say they are going to send all my information so i wont have to repeat it and then that person doesnt know whats going on  and ive restated my story about eight different times and i just want somebody to help me get my connection back because this happens every two weeks  and i want to know what to do to stop it from happening again,Ses05M_impro08_F000
03037000328900 this happens every two weeks,Ses05M_impro08_M001
03186000348400 yeah  that my service just goes out,Ses05M_impro08_F001
03413000357900 youve lost your connection,Ses05M_impro08_M002
03521000361900 yeah,Ses05M_impro08_F002
03580000368000 okay,Ses05M_impro08_M003
03636000470600 and ill reset the ip address  i will do like you know direct connect the modem to my computer and then reset everything and then put the router back in and,Ses05M_impro08_F003
04613000483000 hmm  mmm,Ses05M_impro08_M004
04707000519000 is not it it it will work again for like a week and then it goes out again,Ses05M_impro08_F004
05110000536800 has somebody tried to pin your site,Ses05M_impro08_M005
05302000562300 uh yeah  weve pinned it a couple of times,Ses05M_impro08_F005
05552000619800 okay um  well i dont know  and it consistently happens every two weeks,Ses05M_impro08_M006
06150000669100 pretty much yeah  i dont know if its like bad phone lines or something,Ses05M_impro08_F006
06248620630662 okay,Ses05M_impro08_MXX0
06587000696100 well you know what does your dsl cable  you have dsl right,Ses05M_impro08_M007
06907000702700 hmm mmm,Ses05M_impro08_F007
06964000774800 okay  does your dsl cable you know travel a long distance by any chance  does it go through any windows  i mean is it ,Ses05M_impro08_M008
07437000759300 yeah,Ses05M_impro08_F008
07722000810600 it goes it goes like through doorways  but it goes a long distance,Ses05M_impro08_F009
08036000908700 okay  is it being is it being compressed between anything by any chance  because sometimes your connection can be you know disrupted by you know the cable being squished,Ses05M_impro08_M009
09015000917900 oh really,Ses05M_impro08_F010
09088000969200 yeah that can be that can create a bad connection  and it wont always be a bad connection but it will be bad off and on,Ses05M_impro08_M010
09614001032600 well i i can check that  is there anything else we can do too  like ill go through and check the line throughout the house but ,Ses05M_impro08_F011
10251001117900 yeah well absolutely  what we can  lets just go ahead and just do a basic diagnostic of your system first off okay  can you go down to your start button,Ses05M_impro08_M011
11118001126300 uh huh,Ses05M_impro08_F012
11184001159800 okay and uh go ahead and click on run,Ses05M_impro08_M012
11546001166000 all right,Ses05M_impro08_F013
11602001192300 okay  were gonna get your  a little black box is going to come up  do you see that,Ses05M_impro08_M013
11851001197700 yeah i see that,Ses05M_impro08_F014
11924001255000 okay uh youve got your c calling go ahead and type in directory list,Ses05M_impro08_M014
12504001260400 okay,Ses05M_impro08_F015
12569001267900 and hit enter,Ses05M_impro08_M015
12645001277600 okay,Ses05M_impro08_F016
12691001291000 okay  can you tell me what that says,Ses05M_impro08_M016
12880001344000 uh it its like a bunch of different letter and numbers and stuff,Ses05M_impro08_F017
13347001431800 okay okay and um letters and numbers and stuff  uh can you  can you just type in ip address search and hit enter,Ses05M_impro08_M017
14173001439900 uh huh okay,Ses05M_impro08_F018
14357001463700 okay  does it list your ip address there,Ses05M_impro08_M018
14592001492800 uh yeah looks  no no  its set to zeros,Ses05M_impro08_F019
14894001605000 its set to zeros  okay maybe thats our problem  that could very well be our problem there  somehow youve lost your ip address  im not sure why that would happen every week  it could be a cycling issue something like that  but lets go ahead and type your ip address in again,Ses05M_impro08_M019
15112711517483 okay,Ses05M_impro08_FXX0
15805001636700 what happening  so if we reset this how will i know its not going to happen again every other week,Ses05M_impro08_F020
16312001701700 well if it does happen again let me give you my direct number and you can call me  actually ill give you my cell number um its ,Ses05M_impro08_M020
16909001719700 wow  that would be amazing  really,Ses05M_impro08_F021
17045001762600 of course  we seriously yeah i mean obviously youve worked you know  i dont want to hassle you anymore,Ses05M_impro08_M021
17423001886900 oh my god  i cant even tell you how much of a relief that is  i literally call and talk to five different people  like last week it went off and i spent an hour and a half on the phone with different people  and ive been doing that like every every other week for months now,Ses05M_impro08_F022
18772001895700 i completely understand,Ses05M_impro08_M022
18886001908500 its so frustrating,Ses05M_impro08_F023
18962001926100 absolutely and i just dont want that to happen to you anymore,Ses05M_impro08_M023
19186001938700 thank you so much,Ses05M_impro08_F024
19293001951600 absolutely  its a new service we are offering,Ses05M_impro08_M024
19450001970800 yeah accountability  its awesome,Ses05M_impro08_F025
19567002023700 uh huh uh huh we want you to be happy  youre our customer  youre the most important thing okay,Ses05M_impro08_M025
20067002075500 wow  you know i was thinking about changing internet providers but but that that really is enough to change my mind,Ses05M_impro08_F026
20721002141100 great  well that makes me very happy  that makes us all happy here at dsl extreme  is there anything else i can help you with,Ses05M_impro08_M026
21346002192000 no  im just gonna go have a fantastic day now,Ses05M_impro08_F027
21796002210900 all right  you have a wonderful day  call us anytime,Ses05M_impro08_M027
22044002221500 okay  thanks,Ses05M_impro08_F028
22115002228300 all right  bye bye,Ses05M_impro08_M028
00607000102900 whats he going to say  maybe we should tell him before he sees it,Ses05M_script01_1_F000
00964000114400 he saw it,Ses05M_script01_1_M000
01095000169600 when  i was the first one up  he was still in bed  how could he have seen it,Ses05M_script01_1_F001
01657000186700 he was out here when it broke,Ses05M_script01_1_M001
01828000198700 when,Ses05M_script01_1_F002
01953000282000 i dont know like four oclock this morning  i heard a crack and i woke up and i looked out the window and he was standing right there when it broke,Ses05M_script01_1_M002
02815000314400 what was he doing out here at four in the morning,Ses05M_script01_1_F003
03096000373000 i dont know but after it broke he ran back inside and started crying in the kitchen,Ses05M_script01_1_M003
03696000391800 did you talk to him,Ses05M_script01_1_F004
03902000430800 no  i figured it was best to leave him alone,Ses05M_script01_1_M004
04363000453000 he cried hard,Ses05M_script01_1_F005
04498000479600 i could hear him right through the floor in my room,Ses05M_script01_1_M005
04895000588400 what was he doing out there at that hour  hes getting just like after larry died walking around at night  he dreams,Ses05M_script01_1_F006
05844000604100 i guess he is,Ses05M_script01_1_M006
06088000635600 whats the meaning of that,Ses05M_script01_1_F007
06367000690800 i dont know the meaning of it but you know one thing mom we made a terrible mistake with dad,Ses05M_script01_1_M007
06869000701200 what,Ses05M_script01_1_F008
06945000739100 being dishonest with him  its the kind of thing that pays off and now its paying off,Ses05M_script01_1_M008
07300000750400 what do you mean dishonest,Ses05M_script01_1_F009
07442000819000 you know that larrys not coming back and i know it  so why do we go on letting him think that we believe with him,Ses05M_script01_1_M009
08144000853200 what do you want to do argue with him,Ses05M_script01_1_F010
08468000920700 i dont want to argue with him  but its time he knows that nobody else thinks that larrys alive anymore,Ses05M_script01_1_M010
09208001031400 why should he dream about him walking around looking for him at night  do we contradict him  do we say straight out that we dont have any hope anymore that we havent had any hope for years now,Ses05M_script01_1_M011
10237001044100 you cant say that to him,Ses05M_script01_1_F011
10352001060500 we have to say it to him,Ses05M_script01_1_M012
10632001089500 how are you gonna prove it  can you prove it,Ses05M_script01_1_F012
